date,sentiment,relevance,source.uri,source.title
2024-08-10,-0.2784,1,benzinga.com,Benzinga
2024-08-10,0.1686,1,yahoo.com,Yahoo
2024-08-10,0.1686,1,dnyuz.com,DNyuz
2024-08-10,0.1137,1,businessinsider.nl,Business Insider Nederland
2024-08-10,0.1294,1,businessinsider.com,Business Insider
2024-08-10,-0.051,1,deccanherald.com,Deccan Herald
2024-08-10,0.0039,1,wbrc.com,https://www.wbrc.com
2024-08-10,0.2706,13,dailymirror.lk,Daily Mirror
2024-08-10,-0.1608,1,foxnews.com,Fox News
2024-08-10,0.2706,13,dailymirror.lk,Daily Mirror
2024-08-10,-0.0824,1,northernirelandnews.com,Northern Ireland News
2024-08-10,0.0039,1,wthr.com,WTHR-TV 13 NBC Indianapolis
2024-08-10,-0.1294,1,colombogazette.com,Colombo Gazette
2024-08-10,-0.3098,1,usatoday.com,USA Today
2024-08-10,-0.1294,1,colombogazette.com,Colombo Gazette
2024-08-10,0.0039,1,wbrc.com,https://www.wbrc.com
2024-08-10,0.2706,13,dailymirror.lk,Daily Mirror
2024-08-10,-0.1608,1,foxnews.com,Fox News
2024-08-10,0.2706,13,dailymirror.lk,Daily Mirror
2024-08-10,-0.0824,1,northernirelandnews.com,Northern Ireland News
2024-08-10,0.0039,1,wthr.com,WTHR-TV 13 NBC Indianapolis
2024-08-10,-0.1294,1,colombogazette.com,Colombo Gazette
2024-08-10,-0.3098,1,usatoday.com,USA Today
2024-08-10,-0.1294,1,colombogazette.com,Colombo Gazette
2024-08-11,0.2,1,newsx.com,NewsX
2024-08-11,-0.6392,1,adaderana.lk,Ada Derana
2024-08-11,0.051,1,au.news.yahoo.com,Yahoo!7 News
2024-08-11,0.0431,13,resistthemainstream.com,Resist the Mainstream
2024-08-11,-0.1059,1,euronews.com,Euronews English
2024-08-11,-0.1451,1,internewscast.com,Internewscast Journal
2024-08-11,-0.2941,1,shorenewsnetwork.com,Shore News Network
2024-08-11,-0.0824,1,nation.com.pk,The Nation
2024-08-11,0.0824,1,dnyuz.com,DNyuz
2024-08-11,-0.1765,1,skynews.com.au,Sky News Australia
2024-08-11,-0.3176,1,indiatoday.in,India Today
2024-08-11,-0.051,1,newsdirectory3.com,News Directory 3
2024-08-11,-0.1059,1,breitbart.com,Breitbart
2024-08-11,-0.2549,1,timesofindia.indiatimes.com,The Times of India
2024-08-11,-0.0275,1,exbulletin.com,ExBulletin
2024-08-11,-0.1529,1,westernjournal.com,The Western Journal
2024-08-11,0.0667,1,conservativeangle.com,Brigitte Gabriel
2024-08-11,0.0667,1,dailywire.com,The Daily Wire
2024-08-11,0.0824,13,snopes.com,Snopes
2024-08-11,0.1216,1,newsweek.com,Newsweek
2024-08-11,0.0824,1,conservativeangle.com,Brigitte Gabriel
2024-08-11,0.1137,1,foxla.com,FOX 11 Los Angeles
2024-08-11,0.1294,1,dailywire.com,The Daily Wire
2024-08-11,0.2392,26,gazette.com,Colorado Springs Gazette
2024-08-11,0.3569,1,foxnews.com,Fox News
2024-08-11,0.2706,1,kenyamoja.com,kenyamoja.com
2024-08-11,-0.1765,1,gizmodo.com,Gizmodo
2024-08-11,-0.4118,13,aol.com,Aol
2024-08-11,-0.0824,1,libbysuethewriter.medium.com,Medium
2024-08-11,-0.1059,1,m.arcamax.com,m.arcamax.com
2024-08-11,-0.0118,1,wfae.org,WFAE 90.7 - Charlotte's NPR News Source
2024-08-11,0.2471,1,fox28spokane.com,FOX 28 Spokane
2024-08-11,-0.0275,1,dailycaller.com,The Daily Caller
2024-08-11,-0.0745,1,arcamax.com,ArcaMax
2024-08-11,-0.0118,1,ctpublic.org,Connecticut Public
2024-08-11,-0.0118,1,kpbs.org,KPBS
2024-08-11,-0.1059,1,nydailynews.com,Daily News
2024-08-11,-0.0745,1,eagletribune.com,Eagle-Tribune
2024-08-11,-0.0745,1,yahoo.com,Yahoo
2024-08-11,0.098,1,postandcourier.com,Post and Courier
2024-08-11,0.0039,1,1010wcsi.com,1010 WCSI
2024-08-11,0.3725,1,finance.yahoo.com,Yahoo! Finance
2024-08-11,0.3098,1,benzinga.com,Benzinga
2024-08-11,0.4431,13,finbold.com,Finbold
2024-08-12,0.349,13,adaderana.lk,Ada Derana
2024-08-12,-0.2549,1,breitbart.com,Breitbart
2024-08-12,-0.0039,1,benzinga.com,Benzinga
2024-08-12,0.1686,1,ft.com,Financial Times News
2024-08-12,-0.0667,1,columbian.com,The Columbian
2024-08-12,0.302,1,theguardian.com,The Guardian
2024-08-12,-0.2314,1,verdict.co.uk,Verdict
2024-08-12,0.2314,1,variety.com,Variety
2024-08-12,0.2471,1,sbsun.com,San Bernardino Sun
2024-08-12,0.2706,1,dailynews.com,Daily News
2024-08-12,0.2706,1,whittierdailynews.com,Whittier Daily News
2024-08-12,-0.2078,1,wabcradio.com,77 WABC Radio
2024-08-12,0.2471,1,dailybreeze.com,Daily Breeze
2024-08-12,0.2471,1,ocregister.com,The Orange County Register
2024-08-12,0.2471,1,redlandsdailyfacts.com,Redlands Daily Facts
2024-08-12,0.0039,1,newsdirectory3.com,News Directory 3
2024-08-12,-0.0118,1,houstonpublicmedia.org,Houston Public Media
2024-08-12,-0.1765,1,economictimes.indiatimes.com,Economic Times
2024-08-12,0.0118,1,conservativeangle.com,Brigitte Gabriel
2024-08-12,-0.0431,1,politicspa.com,Politics PA
2024-08-12,0.1137,1,tribune.com.pk,The Express Tribune
2024-08-12,0.0667,1,gazette.com,Colorado Springs Gazette
2024-08-12,0.2157,13,eyeonannapolis.net,Eye On Annapolis
2024-08-12,0.2157,13,eyeonannapolis.net,Eye On Annapolis
2024-08-12,-0.0118,1,brobible.com,BroBible
2024-08-12,0.2235,1,coinpedia.org,Coinpedia - Fintech & Cryptocurreny News Media| Crypto Guide
2024-08-12,0.0667,1,conservativeangle.com,Brigitte Gabriel
2024-08-12,0.098,1,al.com,al
2024-08-12,0.1373,1,tribune.com.pk,The Express Tribune
2024-08-12,-0.2078,1,ibtimes.com,International Business Times
2024-08-12,-0.1529,1,dnyuz.com,DNyuz
2024-08-12,0.051,1,usatoday.com,USA Today
2024-08-12,0.0667,1,washingtonexaminer.com,Washington Examiner
2024-08-12,0.3882,1,coinpedia.org,Coinpedia - Fintech & Cryptocurreny News Media| Crypto Guide
2024-08-12,0.2,1,jakartaglobe.id,Jakarta Globe
2024-08-12,-0.0824,1,radio.foxnews.com,FOX News Radio
2024-08-12,-0.2157,1,poynter.org,Poynter
2024-08-12,0.0118,1,wegotthiscovered.com,We Got This Covered
2024-08-12,0.2706,1,myjoyonline.com,MyJoyOnline.com
2024-08-12,0.0745,1,itnewsafrica.com,ITNewsAfrica.com
2024-08-12,-0.1294,1,computing.co.uk,Computing
2024-08-12,-0.0275,1,uk.news.yahoo.com,Yahoo News UK
2024-08-12,0.2627,1,ca.news.yahoo.com,Yahoo
2024-08-12,0.2627,1,yahoo.com,Yahoo
2024-08-12,0.1922,1,foxnews.com,Fox News
2024-08-12,0.1765,1,ibtimes.com,International Business Times
2024-08-12,0.0745,1,yahoo.com,Yahoo
2024-08-12,0.0745,1,ca.news.yahoo.com,Yahoo
2024-08-12,0.2,1,floridapolitics.com,Florida Politics - Campaigns & Elections. Lobbying & Government.
2024-08-12,0.3333,1,benzinga.com,Benzinga
2024-08-12,0.0667,1,noqreport.com,"NOQ Report - News, Opinions, and Questions for Conservatives and Christians"
2024-08-12,-0.1843,1,adaderana.lk,Ada Derana
2024-08-12,0.0667,1,adaderana.lk,Ada Derana
2024-08-12,-0.1843,1,adaderana.lk,Ada Derana
2024-08-12,0.3176,13,straitstimes.com,The Straits Times
2024-08-12,0.3569,1,wfin.com,WFIN
2024-08-12,0.3569,1,1010wcsi.com,1010 WCSI
2024-08-12,0.4196,1,thefulcrum.us,The Fulcrum
2024-08-12,-0.0902,1,yen.com.gh,Yen.com.gh - Ghana news.
2024-08-12,-0.1294,1,dawn.com,Dawn
2024-08-12,-0.0431,1,nytimes.com,The New York Times
2024-08-12,0.3098,1,srilankaguardian.org,Sri Lanka Guardian
2024-08-12,0.1686,1,conservativeangle.com,Brigitte Gabriel
2024-08-12,0.1686,1,100percentfedup.com,100 Percent Fed Up
2024-08-12,-0.1059,1,benzinga.com,Benzinga
2024-08-12,0.2471,1,therussophile.org,TheRussophiles
2024-08-12,0.0824,1,theinfostride.com,InfoStride News
2024-08-12,0.098,1,conservativeangle.com,Brigitte Gabriel
2024-08-12,-0.0118,1,wfae.org,WFAE 90.7 - Charlotte's NPR News Source
2024-08-12,0.0196,1,exbulletin.com,ExBulletin
2024-08-12,0.4667,1,dotesports.com,Dot Esports
2024-08-14,-0.0118,1,wnd.com,WND
2024-08-14,0.1843,1,dailysignal.com,The Daily Signal
2024-08-14,-0.0275,1,wmal.com,WMAL-FM
2024-08-14,0.0039,13,lankaweb.com,LankaWeb.com
2024-08-14,-0.0275,1,kvor.com,AM 740 KVOR | KVOR-AM
2024-08-14,-0.0275,1,kboi.com,KBOI-AM
2024-08-14,0.2471,1,wnd.com,WND
2024-08-14,0.1529,1,benzinga.com,Benzinga
2024-08-14,-0.0275,1,wlsam.com,WLS-AM 890 | WLS-AM
2024-08-14,0.0039,1,dnyuz.com,DNyuz
2024-08-14,0.4588,13,peninsuladailynews.com,Peninsula Daily News
2024-08-14,-0.0275,1,newsradio1029.com,Newsradio 102.9 | KARN-FM
2024-08-14,0.2157,1,mediapost.com,MediaPost
2024-08-14,0.0039,1,nytimes.com,The New York Times
2024-08-14,-0.1059,1,washingtonpost.com,Washington Post
2024-08-14,0.0275,1,whiskeyriff.com,Whiskey Riff
2024-08-14,0.3647,1,riotimesonline.com,The Rio Times
2024-08-14,0.1843,1,dailyhodl.com,The Daily Hodl
2024-08-14,0.3647,1,riotimesonline.com,The Rio Times
2024-08-14,-0.0824,1,azcentral.com,AZ Central
2024-08-14,0.1137,1,wfin.com,WFIN
2024-08-14,0.1529,1,naturalnews.com,NaturalNews.com
2024-08-14,0.0431,26,californiaglobe.com,California Globe
2024-08-14,-0.0039,1,acecomments.mu.nu,acecomments.mu.nu
2024-08-14,0.1216,13,newsobserver.com,The News&Observer
2024-08-14,0.0588,1,newsmax.com,NewsMax
2024-08-14,-0.1608,1,theroot.com,The Root
2024-08-14,0.1137,1,1010wcsi.com,1010 WCSI
2024-08-14,0.1216,13,kansascity.com,The Kansas City Star
2024-08-14,0.1216,13,sanluisobispo.com,The Tribune
2024-08-14,0.1216,13,bradenton.com,Bradenton Herald
2024-08-14,-0.2784,1,sanluisobispo.com,The Tribune
2024-08-14,0.2314,1,patriotpost.us,The Patriot Post
2024-08-14,0.1216,13,sunherald.com,Sun Herald
2024-08-14,0.1216,13,sacbee.com,The Sacramento Bee
2024-08-14,0.1843,1,pjmedia.com,PJ Media
2024-08-14,0.1216,13,charlotteobserver.com,The Charlotte Observer
2024-08-14,-0.0745,1,coloradosun.com,The Colorado Sun
2024-08-14,-0.1294,1,comicsands.com,Comic Sands
2024-08-14,0.1216,13,bnd.com,Belleville News-Democrat
2024-08-14,0.1216,13,kentucky.com,Lexington Herald Leader
2024-08-14,0.1216,13,myrtlebeachonline.com,MyrtleBeachOnline
2024-08-14,0.1059,13,thestate.com,The State
2024-08-14,0.0431,13,usanews.net,USANews Press Release Network
2024-08-14,0.1216,13,theolympian.com,The  Olympian
2024-08-14,0.3176,1,truthout.org,Truthout
2024-08-14,0.0353,1,zycrypto.com,ZyCrypto
2024-08-14,0.3647,1,irishtimes.com,The Irish Times
2024-08-14,-0.0902,1,newsweek.com,Newsweek
2024-08-14,0.0824,1,investors.com,Investor's Business Daily
2024-08-14,0.3961,1,benzinga.com,Benzinga
2024-08-14,0.1137,1,foxnews.com,Fox News
2024-08-14,-0.1137,1,ccenterdispatch.com,Clay Center Dispatch On-Line
2024-08-14,-0.2471,1,politico.com,POLITICO
2024-08-14,-0.0745,1,wfin.com,WFIN
2024-08-14,-0.0824,1,ktbs.com,KTBS
2024-08-14,0.3569,1,cryptorank.io,CryptoRank
2024-08-14,-0.0196,1,csmonitor.com,The Christian Science Monitor
2024-08-14,0.3569,1,cryptoslate.com,CryptoSlate
2024-08-14,-0.2941,1,mycouriertribune.com,Courier-Tribune
2024-08-14,-0.0039,1,independent.co.uk,The Independent
2024-08-14,-0.0196,1,trustwave.com,trustwave.com
2024-08-14,-0.0745,1,foxnews.com,Fox News
2024-08-14,-0.0824,1,reformer.com,Brattleboro Reformer
2024-08-14,0.1529,1,thefrontierpost.com,The Frontier Post
2024-08-14,0.0275,1,exbulletin.com,ExBulletin
2024-08-14,0.2157,1,finbold.com,Finbold
2024-08-14,0.0824,1,abovethelaw.com,Above the Law
2024-08-14,0.2235,1,esquire.com,Esquire
2024-08-14,0.0353,1,democraticunderground.com,Democratic Underground
2024-08-14,-0.2,1,aclj.org,American Center for Law and Justice
2024-08-14,0.1137,1,wfin.com,WFIN
2024-08-14,0.1529,1,naturalnews.com,NaturalNews.com
2024-08-14,-0.0039,1,acecomments.mu.nu,acecomments.mu.nu
2024-08-14,0.1216,13,newsobserver.com,The News&Observer
2024-08-14,0.0588,1,newsmax.com,NewsMax
2024-08-14,-0.1608,1,theroot.com,The Root
2024-08-14,0.1137,1,1010wcsi.com,1010 WCSI
2024-08-14,0.1216,13,kansascity.com,The Kansas City Star
2024-08-14,0.1216,13,sanluisobispo.com,The Tribune
2024-08-14,0.1216,13,bradenton.com,Bradenton Herald
2024-08-14,-0.2784,1,sanluisobispo.com,The Tribune
2024-08-14,0.2314,1,patriotpost.us,The Patriot Post
2024-08-14,0.1216,13,sunherald.com,Sun Herald
2024-08-14,0.1216,13,sacbee.com,The Sacramento Bee
2024-08-14,0.1843,1,pjmedia.com,PJ Media
2024-08-14,0.1216,13,charlotteobserver.com,The Charlotte Observer
2024-08-14,-0.0745,1,coloradosun.com,The Colorado Sun
2024-08-14,-0.1294,1,comicsands.com,Comic Sands
2024-08-14,0.1216,13,bnd.com,Belleville News-Democrat
2024-08-14,0.1216,13,kentucky.com,Lexington Herald Leader
2024-08-14,0.1216,13,myrtlebeachonline.com,MyrtleBeachOnline
2024-08-14,0.1059,13,thestate.com,The State
2024-08-14,0.0431,13,usanews.net,USANews Press Release Network
2024-08-14,0.1216,13,theolympian.com,The  Olympian
2024-08-14,0.3176,1,truthout.org,Truthout
2024-08-14,0.0353,1,zycrypto.com,ZyCrypto
2024-08-14,0.3647,1,irishtimes.com,The Irish Times
2024-08-14,-0.0902,1,newsweek.com,Newsweek
2024-08-14,0.0824,1,investors.com,Investor's Business Daily
2024-08-14,0.3961,1,benzinga.com,Benzinga
2024-08-14,0.1137,1,foxnews.com,Fox News
2024-08-14,-0.1137,1,ccenterdispatch.com,Clay Center Dispatch On-Line
2024-08-14,-0.2471,1,politico.com,POLITICO
2024-08-14,-0.0745,1,wfin.com,WFIN
2024-08-14,-0.0824,1,ktbs.com,KTBS
2024-08-14,0.3569,1,cryptorank.io,CryptoRank
2024-08-14,-0.0196,1,csmonitor.com,The Christian Science Monitor
2024-08-14,0.3569,1,cryptoslate.com,CryptoSlate
2024-08-14,-0.1686,1,djournal.com,Daily Journal
2024-08-14,-0.2941,1,mycouriertribune.com,Courier-Tribune
2024-08-14,-0.1686,1,messenger-inquirer.com,Owensboro Messenger-Inquirer
2024-08-14,-0.0039,1,independent.co.uk,The Independent
2024-08-14,-0.0196,1,trustwave.com,trustwave.com
2024-08-14,-0.0745,1,foxnews.com,Fox News
2024-08-14,-0.0824,1,reformer.com,Brattleboro Reformer
2024-08-14,0.1529,1,thefrontierpost.com,The Frontier Post
2024-08-14,0.0275,1,exbulletin.com,ExBulletin
2024-08-14,0.2157,1,finbold.com,Finbold
2024-08-14,0.0824,1,abovethelaw.com,Above the Law
2024-08-14,0.2235,1,esquire.com,Esquire
2024-08-14,0.0353,1,democraticunderground.com,Democratic Underground
2024-08-14,-0.2,1,aclj.org,American Center for Law and Justice
2024-08-14,0.0824,1,sanluisobispo.com,The Tribune
2024-08-14,0.5451,1,whidbeynewstimes.com,Whidbey News-Times
2024-08-14,0.0039,1,businessinsider.nl,Business Insider Nederland
2024-08-14,-0.0118,1,babylonbee.com,The Babylon Bee
2024-08-14,0.4275,1,fortune.com,Fortune
2024-08-14,-0.2549,1,ccenterdispatch.com,Clay Center Dispatch On-Line
2024-08-14,-0.0353,1,truthout.org,Truthout
2024-08-14,0.2863,1,nymag.com,NYMag
2024-08-14,-0.098,1,therussophile.org,TheRussophiles
2024-08-14,-0.2471,1,mycentraljersey.com,MyCentralJersey.com
2024-08-14,-0.3098,1,ktbs.com,KTBS
2024-08-14,-0.3176,1,reformer.com,Brattleboro Reformer
2024-08-14,-0.0039,1,snopes.com,Snopes
2024-08-14,0.302,1,commondreams.org,Common Dreams
2024-08-14,0.5059,1,theolympian.com,The  Olympian
2024-08-14,0.5059,1,fresnobee.com,The Fresno Bee
2024-08-14,0.5059,1,islandpacket.com,The Island Packet
2024-08-14,0.0902,1,businessinsider.com,Business Insider
2024-08-14,0.5059,1,heraldonline.com,The Herald
2024-08-14,0.5059,1,kentucky.com,Lexington Herald Leader
2024-08-14,0.5059,1,newsobserver.com,The News&Observer
2024-08-14,0.5059,1,sanluisobispo.com,The Tribune
2024-08-14,0.5059,1,sunherald.com,Sun Herald
2024-08-14,0.5059,1,star-telegram.com,Fort Worth Star-Telegram
2024-08-14,0.5059,1,kansas.com,The Wichita Eagle
2024-08-14,0.5059,1,myrtlebeachonline.com,MyrtleBeachOnline
2024-08-14,0.5059,1,sacbee.com,The Sacramento Bee
2024-08-14,0.5059,1,bradenton.com,Bradenton Herald
2024-08-14,0.5059,1,charlotteobserver.com,The Charlotte Observer
2024-08-14,0.3412,38,wbaltv.com,WBAL-TV 11
2024-08-14,0.2235,1,myheraldreview.com,Herald/Review Media
2024-08-14,0.5059,1,newsweek.com,Newsweek
2024-08-14,0.1843,1,exbulletin.com,ExBulletin
2024-08-14,0.349,1,exbulletin.com,ExBulletin
2024-08-14,0.0824,13,heraldextra.com,Daily Herald
2024-08-14,-0.0824,1,truthout.org,Truthout
2024-08-14,0.1686,1,bostonglobe.com,The Boston Globe
2024-08-14,0.1137,1,dnyuz.com,DNyuz
2024-08-14,-0.0039,1,benzinga.com,Benzinga
2024-08-14,0.0824,1,thedailybeast.com,The Daily Beast
2024-08-14,-0.1843,1,dailymail.co.uk,Daily Mail Online
2024-08-14,0.2863,1,mediaite.com,Mediaite
2024-08-14,0.0902,1,100percentfedup.com,100 Percent Fed Up
2024-08-14,0.0902,1,egyptindependent.com,Egypt Independent
2024-08-14,0.1529,1,swissinfo.ch,SWI swissinfo.ch
2024-08-14,0.2157,1,khaleejtimes.com,Khaleej times
2024-08-14,-0.2784,1,newarab.com,The New Arab
2024-08-14,0.1059,1,focustaiwan.tw,Focus Taiwan (CNA English News)
2024-08-15,0.2471,13,rappler.com,Rappler
2024-08-15,0.3412,1,cryptorank.io,CryptoRank
2024-08-15,0.0118,1,theminnesotasun.com,The Minnesota Sun
2024-08-15,0.3412,1,newsbtc.com,NewsBTC
2024-08-15,0.098,26,adaderana.lk,Ada Derana
2024-08-15,-0.1216,26,dailymirror.lk,Daily Mirror
2024-08-15,0.1843,1,townhall.com,Townhall
2024-08-15,0.051,1,onlanka.com,ONLANKA News :. Latest Sri Lanka Breaking News Updates | Lanka News
2024-08-15,0.2392,1,cryptobriefing.com,Crypto Briefing
2024-08-15,-0.2235,1,noqreport.com,"NOQ Report - News, Opinions, and Questions for Conservatives and Christians"
2024-08-15,0.0353,1,rawstory.com,Raw Story
2024-08-15,0.098,13,adaderana.lk,Ada Derana
2024-08-15,0.098,13,adaderana.lk,Ada Derana
2024-08-15,0.1451,1,dawn.com,Dawn
2024-08-15,-0.1216,26,dailymirror.lk,Daily Mirror
2024-08-15,0.1922,1,cryptorank.io,CryptoRank
2024-08-15,0.1373,1,ukrinform.net,Ukrinform-EN
2024-08-15,0.0118,1,conservativeangle.com,Brigitte Gabriel
2024-08-15,0.3098,1,ft.com,Financial Times News
2024-08-15,-0.6078,1,newsfirst.lk,newsfirst.lk
2024-08-15,0.1059,1,home.nzcity.co.nz,NZCity
2024-08-15,-0.5765,1,english.newsfirst.lk,english.newsfirst.lk
2024-08-15,0.2235,1,internewscast.com,Internewscast Journal
2024-08-15,0.1529,1,deadline.com,Deadline
2024-08-15,0.0353,1,tmz.com,TMZ
2024-08-15,-0.0431,1,nybreaking.com,NY Breaking News
2024-08-15,-0.0824,1,azcentral.com,AZ Central
2024-08-15,0.0118,1,zerohedge.com,Zero Hedge
2024-08-15,-0.0275,1,wgowam.com,WGOW-AM
2024-08-15,-0.0431,1,thenewamerican.com,The New American
2024-08-15,0.0039,1,newsdirectory3.com,News Directory 3
2024-08-15,0.1686,1,donga.com,www.donga.com
2024-08-15,-0.6471,34,democraticunderground.com,Democratic Underground
2024-08-15,-0.1922,1,metro.co.uk,Metro
2024-08-15,0.0667,1,washingtontimes.com,Washington Times
2024-08-15,-0.0039,1,democraticunderground.com,Democratic Underground
2024-08-15,-0.2078,1,theepochtimes.com,www.theepochtimes.com
2024-08-15,0.0588,1,newsday.com,Newsday
2024-08-15,-0.0039,1,dailymail.co.uk,Daily Mail Online
2024-08-15,0.0667,1,hosted.ap.org,Associated Press
2024-08-15,-0.0039,1,thepeterboroughexaminer.com,thepeterboroughexaminer.com
2024-08-15,-0.0039,1,sasktoday.ca,SaskToday.ca
2024-08-15,-0.0039,1,thestar.com,The Star
2024-08-15,-0.0039,1,halifax.citynews.ca,CityNews Halifax
2024-08-15,0.0667,1,beaumontenterprise.com,Beaumont Enterprise
2024-08-15,-0.0039,1,mymcmurray.com,My McMurray
2024-08-15,0.0588,1,abcnews.go.com,ABC News
2024-08-15,0.0667,1,newstimes.com,NewsTimes
2024-08-15,-0.1294,1,detroitnews.com,The Detroit News
2024-08-15,0.0667,1,timesunion.com,Times Union
2024-08-15,-0.0039,1,wtop.com,WTOP
2024-08-15,0.0667,1,seattletimes.com,The Seattle Times
2024-08-15,-0.0039,1,winnipegfreepress.com,Winnipeg Free Press
2024-08-15,-0.0039,1,apnews.com,AP NEWS
2024-08-15,-0.0039,1,ktar.com,KTAR News
2024-08-15,0.0667,1,sfgate.com,San Francisco Gate
2024-08-15,0.0667,1,usnews.com,U.S. News & World Report
2024-08-15,-0.0039,1,mynorthwest.com,My Northwest
2024-08-15,-0.0745,1,sanluisobispo.com,The Tribune
2024-08-15,-0.0745,1,islandpacket.com,The Island Packet
2024-08-15,-0.0745,1,myrtlebeachonline.com,MyrtleBeachOnline
2024-08-15,0.2078,1,naturalnews.com,NaturalNews.com
2024-08-15,0.0431,1,independent.co.uk,The Independent
2024-08-15,-0.0588,1,thehill.com,The Hill
2024-08-15,-0.0431,1,washingtonpost.com,Washington Post
2024-08-15,0.3412,1,nypost.com,New York Post
2024-08-15,0.2314,1,washingtonpost.com,Washington Post
2024-08-15,-0.1137,1,capitalgazette.com,Capital Gazette
2024-08-15,-0.1137,1,baltimoresun.com,The Baltimore Sun
2024-08-15,-0.1451,1,dailytrust.com,Daily Trust
2024-08-15,-0.1059,1,nysun.com,The New York Sun
2024-08-15,-0.302,1,wral.com,WRAL
2024-08-15,-0.0902,1,abc45.com,WXLV
2024-08-15,-0.0902,1,krcrtv.com,KRCR
2024-08-15,-0.0902,1,wgxa.tv,WGXA
2024-08-15,0.1922,1,upressonline.com,UNIVERSITY PRESS
2024-08-15,-0.0902,1,kfdm.com,KFDM
2024-08-15,0.0667,1,virginiamercury.com,Virginia Mercury
2024-08-15,-0.0902,1,okcfox.com,KOKH
2024-08-15,-0.0902,1,cbs6albany.com,WRGB
2024-08-15,-0.0902,1,turnto10.com,WJAR
2024-08-15,-0.0902,1,wsbt.com,WSBT
2024-08-15,-0.0902,1,ktul.com,KTUL
2024-08-15,-0.0902,1,fox11online.com,WLUK
2024-08-15,-0.0902,1,cbs12.com,WPEC
2024-08-15,-0.0902,1,wjla.com,WJLA
2024-08-15,-0.0902,1,abc7amarillo.com,KVII
2024-08-15,-0.0902,1,wlos.com,WLOS
2024-08-15,0.0824,1,tucsonsentinel.com,Tucson Sentinel
2024-08-15,-0.3647,1,usatoday.com,USA Today
2024-08-15,0.1686,1,foxnews.com,Fox News
2024-08-15,0.0902,1,manilastandard.net,Manila Standard
2024-08-15,-0.1843,1,nbcnews.com,NBC News
2024-08-15,0.0824,1,michiganadvance.com,Michigan Advance
2024-08-15,-0.1451,1,islandpacket.com,The Island Packet
2024-08-15,-0.1451,1,heraldonline.com,The Herald
2024-08-15,-0.1451,1,kansascity.com,The Kansas City Star
2024-08-15,-0.1451,1,bnd.com,Belleville News-Democrat
2024-08-15,-0.1451,1,myrtlebeachonline.com,MyrtleBeachOnline
2024-08-15,-0.1451,1,charlotteobserver.com,The Charlotte Observer
2024-08-15,-0.1451,1,miamiherald.com,Miami Herald
2024-08-15,-0.1843,1,mix1027.com,WCPZ
2024-08-15,-0.1451,1,newsobserver.com,The News&Observer
2024-08-15,-0.1451,1,idahostatesman.com,Idaho Statesman
2024-08-15,-0.1451,1,sacbee.com,The Sacramento Bee
2024-08-15,-0.1373,1,newrepublic.com,The New Republic
2024-08-15,-0.2941,1,wbal.com,WBAL
2024-08-15,-0.1451,1,theolympian.com,The  Olympian
2024-08-15,-0.1451,1,kansas.com,The Wichita Eagle
2024-08-15,-0.2941,1,mycentraloregon.com,MyCentralOregon.com
2024-08-15,0.0824,1,dnyuz.com,DNyuz
2024-08-15,-0.0118,1,thedailybeast.com,The Daily Beast
2024-08-15,-0.2941,1,ktbb.com,KTBB
2024-08-15,-0.2941,1,weisradio.com,WEIS
2024-08-15,-0.0118,1,sg.news.yahoo.com,Yahoo News
2024-08-15,-0.4039,1,abc13.com,abc13 News
2024-08-15,-0.4039,1,abc7chicago.com,ABC7 Chicago
2024-08-15,-0.4039,1,abc7.com,ABC7
2024-08-15,-0.4039,1,abc11.com,abc11 News
2024-08-15,-0.4039,1,abc7ny.com,ABC7 New York
2024-08-15,-0.4039,1,6abc.com,6abc Action News
2024-08-15,-0.4039,1,abc30.com,ABC30 News
2024-08-15,-0.4039,1,abc7news.com,ABC7 News
2024-08-15,-0.0196,1,huffpost.com,HuffPost
2024-08-15,-0.2,1,ntd.com,NTD
2024-08-15,-0.1373,1,theepochtimes.com,www.theepochtimes.com
2024-08-15,-0.2549,1,firstpost.com,Firstpost
2024-08-15,-0.2706,1,wgntv.com,WGN-TV
2024-08-15,-0.1608,1,cbsnews.com,CBS News
2024-08-15,0.1059,1,nbcbayarea.com,NBC Bay Area
2024-08-15,-0.2706,1,thehill.com,The Hill
2024-08-15,0.1059,1,nbcboston.com,NBC Boston
2024-08-15,0.1059,1,nbcwashington.com,NBC4 Washington
2024-08-15,0.1059,1,nbcdfw.com,NBC 5 Dallas-Fort Worth
2024-08-15,0.1059,1,nbcphiladelphia.com,NBC10 Philadelphia
2024-08-15,0.1059,1,nbcchicago.com,NBC Chicago
2024-08-15,0.1059,1,nbclosangeles.com,NBC Southern California
2024-08-15,-0.2314,1,abcnews.go.com,ABC News
2024-08-15,0.1059,1,nbcnewyork.com,NBC New York
2024-08-15,0.1059,1,nbcmiami.com,NBC 6 South Florida
2024-08-15,0.0588,1,thehill.com,The Hill
2024-08-15,0.0588,1,alternet.org,Alternet.org
2024-08-15,-0.302,1,heraldonline.com,The Herald
2024-08-15,-0.302,1,theolympian.com,The  Olympian
2024-08-15,-0.302,1,idahostatesman.com,Idaho Statesman
2024-08-15,-0.302,1,myrtlebeachonline.com,MyrtleBeachOnline
2024-08-15,-0.302,1,charlotteobserver.com,The Charlotte Observer
2024-08-15,-0.302,1,kansascity.com,The Kansas City Star
2024-08-15,-0.302,1,thenewstribune.com,The News Tribune
